Original Predictions,Original Values,Augmented Predictions
0.535390935719828,0.27372943902439,0.5344589164187422
0.535390935719828,0.2754799999999998,0.5344589164187422
0.535390935719828,0.2792729024390242,0.5344589164187422
0.535390935719828,0.2840661951219513,0.5344589164187422
0.535390935719828,0.2877342439024392,0.5344589164187422
0.535390935719828,0.2898183902439025,0.5344589164187422
0.535390935719828,0.2900268048780486,0.5344589164187422
0.535390935719828,0.2885262195121948,0.5344589164187422
0.535390935719828,0.2861086097560973,0.5344589164187422
0.535390935719828,0.2839827804878047,0.5344589164187422
0.535390935719828,0.2830657560975608,0.5344589164187422
0.535390935719828,0.2839827804878048,0.5344589164187422
0.535390935719828,0.2864003902439026,0.5344589164187422
0.535390935719828,0.2896516585365856,0.5344589164187422
0.535390935719828,0.2929029268292685,0.5344589164187422
0.535390935719828,0.2947369756097562,0.5344589164187422
0.535390935719828,0.2946119268292684,0.5344589164187422
0.535390935719828,0.2926945121951216,0.5344589164187422
0.535390935719828,0.2893598780487802,0.5344589164187422
0.535390935719828,0.2864003902439022,0.5344589164187422
0.535390935719828,0.2848581219512193,0.5344589164187422
0.535390935719828,0.2850665365853658,0.5344589164187422
0.535390935719828,0.2870256341463415,0.5344589164187422
0.535390935719828,0.2901101707317076,0.5344589164187422
0.535390935719828,0.2928195609756099,0.5344589164187422
0.535390935719828,0.2946119268292684,0.5344589164187422
0.535390935719828,0.2951121219512197,0.5344589164187422
0.535390935719828,0.2939866829268294,0.5344589164187422
0.535390935719828,0.2921109512195121,0.5344589164187422
0.535390935719828,0.2901518536585363,0.5344589164187422
0.535390935719828,0.2889430487804878,0.5344589164187422
0.535390935719828,0.2891097804878051,0.5344589164187422
0.535390935719828,0.2906103658536588,0.5344589164187422
0.535390935719828,0.292986292682927,0.5344589164187422
0.535390935719828,0.295320536585366,0.5344589164187422
0.535390935719828,0.2963209268292684,0.5344589164187422
0.535390935719828,0.2959457804878051,0.5344589164187422
0.535390935719828,0.2943201463414635,0.5344589164187422
0.535390935719828,0.2921526341463413,0.5344589164187422
0.535390935719828,0.290693731707317,0.5344589164187422
0.535390935719828,0.290193536585366,0.5344589164187422
0.535390935719828,0.2909855121951222,0.5344589164187422
0.535390935719828,0.2927361951219514,0.5344589164187422
0.535390935719828,0.2949453902439026,0.5344589164187422
0.535390935719828,0.2971962682926831,0.5344589164187422
0.535390935719828,0.2987802195121952,0.5344589164187422
0.535390935719828,0.299989024390244,0.5344589164187422
0.535390935719828,0.3007393170731708,0.5344589164187422
0.535390935719828,0.3014896097560977,0.5344589164187422
0.535390935719828,0.3023649512195123,0.5344589164187422
0.535390935719828,0.3036154390243903,0.5344589164187422
0.535390935719828,0.304657512195122,0.5344589164187422
0.535390935719828,0.3056579024390244,0.5344589164187422
0.535390935719828,0.3065749268292683,0.5344589164187422
0.535390935719828,0.3068250243902439,0.5344589164187422
0.535390935719828,0.3068667073170732,0.5344589164187422
0.535390935719828,0.3066999756097561,0.5344589164187422
0.535390935719828,0.3061997804878049,0.5344589164187422
0.535390935719828,0.3056162195121952,0.5344589164187422
0.535390935719828,0.3049909756097562,0.5344589164187422
0.535390935719828,0.3043657317073172,0.5344589164187422
0.535390935719828,0.3038655365853659,0.5344589164187422
0.535390935719828,0.3032402926829269,0.5344589164187422
0.535390935719828,0.3024900000000001,0.5344589164187422
0.535390935719828,0.301531292682927,0.5344589164187422
0.535390935719828,0.3006559512195123,0.5344589164187422
0.535390935719828,0.2999056585365855,0.5344589164187422
0.535390935719828,0.2995305121951221,0.5344589164187422
0.535390935719828,0.2996972439024392,0.5344589164187422
0.535390935719828,0.299989024390244,0.5344589164187422
0.535390935719828,0.3006559512195123,0.5344589164187422
0.535390935719828,0.3014479268292684,0.5344589164187422
0.535390935719828,0.3025733658536586,0.5344589164187422
0.535390935719828,0.3041156341463415,0.5344589164187422
0.535390935719828,0.3055745365853659,0.5344589164187422
0.535390935719828,0.3070334390243903,0.5344589164187422
0.535390935719828,0.3088674878048781,0.5344589164187422
0.535390935719828,0.310868268292683,0.5344589164187422
0.535390935719828,0.3136610243902441,0.5344589164187422
0.535390935719828,0.3164954634146343,0.5344589164187422
0.535390935719828,0.3194549512195123,0.5344589164187422
0.535390935719828,0.3227062195121952,0.5344589164187422
0.535390935719828,0.3254572926829268,0.5344589164187422
0.535390935719828,0.3285001463414634,0.5344589164187422
0.535390935719828,0.3315429999999999,0.5344589164187422
0.535390935719828,0.3339189268292681,0.5344589164187422
0.535390935719828,0.3368367317073169,0.5344589164187422
0.535390935719828,0.3396711707317071,0.5344589164187422
0.535390935719828,0.342297195121951,0.5344589164187422
0.535390935719828,0.344798170731707,0.5344589164187422
0.535390935719828,0.346965682926829,0.5344589164187422
0.535390935719828,0.3488414146341461,0.5344589164187422
0.535390935719828,0.3500919024390242,0.5344589164187422
0.535390935719828,0.3512173414634144,0.5344589164187422
0.535390935719828,0.3522594146341461,0.5344589164187422
0.535390935719828,0.3530930731707315,0.5344589164187422
