Original Predictions,Original Values,Augmented Predictions
0.34883299469947815,0.27372943902439,0.34752073884010315
0.34882205724716187,0.2754799999999998,0.3475196063518524
0.3488543927669525,0.2792729024390242,0.3475462794303894
0.3488534390926361,0.2840661951219513,0.3475317060947418
0.3488256633281708,0.2877342439024392,0.3475111424922943
0.34883666038513184,0.2898183902439025,0.347523957490921
0.34885209798812866,0.2900268048780486,0.34753188490867615
0.3488435745239258,0.2885262195121948,0.3475225269794464
0.3488418459892273,0.2861086097560973,0.34752586483955383
0.34885862469673157,0.2839827804878047,0.34754160046577454
0.3488600254058838,0.2830657560975608,0.3475262522697449
0.3488282561302185,0.2839827804878048,0.34750333428382874
0.3488425016403198,0.2864003902439026,0.34752875566482544
0.3488774001598358,0.2896516585365856,0.34755101799964905
0.3488592207431793,0.2929029268292685,0.3475421965122223
0.3488534986972809,0.2947369756097562,0.3475528657436371
0.3488363027572632,0.2946119268292684,0.3475418984889984
0.34877482056617737,0.2926945121951216,0.3474956452846527
0.3488002121448517,0.2893598780487802,0.34752538800239563
0.3488660156726837,0.2864003902439022,0.3475528061389923
0.34884941577911377,0.2848581219512193,0.3475116491317749
0.34884917736053467,0.2850665365853658,0.34753116965293884
0.3488685190677643,0.2870256341463415,0.3475472927093506
0.34886297583580017,0.2901101707317076,0.34752264618873596
0.34886062145233154,0.2928195609756099,0.3475281000137329
0.3488568663597107,0.2946119268292684,0.3475423753261566
0.34883764386177063,0.2951121219512197,0.3475319445133209
0.3488130569458008,0.2939866829268294,0.3475157916545868
0.3488118350505829,0.2921109512195121,0.347522497177124
0.34882065653800964,0.2901518536585363,0.3475218713283539
0.34883439540863037,0.2889430487804878,0.3475276231765747
0.34884560108184814,0.2891097804878051,0.34753361344337463
0.3488609492778778,0.2906103658536588,0.34753403067588806
0.34887465834617615,0.292986292682927,0.3475397527217865
0.3488546311855316,0.295320536585366,0.34753474593162537
0.3488404154777527,0.2963209268292684,0.34753504395484924
0.34884920716285706,0.2959457804878051,0.34753480553627014
0.3488323390483856,0.2943201463414635,0.34752359986305237
0.3488134443759918,0.2921526341463413,0.34751951694488525
0.3488115966320038,0.290693731707317,0.34751471877098083
0.34883543848991394,0.290193536585366,0.3475262224674225
0.34887275099754333,0.2909855121951222,0.34754815697669983
0.34885168075561523,0.2927361951219514,0.3475229740142822
0.34883737564086914,0.2949453902439026,0.3475072681903839
0.34885454177856445,0.2971962682926831,0.34753167629241943
0.3488526940345764,0.2987802195121952,0.3475401699542999
0.34885215759277344,0.299989024390244,0.3475411832332611
0.34883764386177063,0.3007393170731708,0.34752970933914185
0.34881630539894104,0.3014896097560977,0.3475099802017212
0.34881702065467834,0.3023649512195123,0.34751540422439575
0.3488357365131378,0.3036154390243903,0.3475296199321747
0.34885600209236145,0.304657512195122,0.34753498435020447
0.34885063767433167,0.3056579024390244,0.347524493932724
0.3488398492336273,0.3065749268292683,0.3475166857242584
0.348857045173645,0.3068250243902439,0.34754279255867004
0.348860502243042,0.3068667073170732,0.34754738211631775
0.3488394320011139,0.3066999756097561,0.3475218713283539
0.3488316833972931,0.3061997804878049,0.3475162386894226
0.34883251786231995,0.3056162195121952,0.3475196063518524
0.34885096549987793,0.3049909756097562,0.34753182530403137
0.34885895252227783,0.3043657317073172,0.3475401997566223
0.3488404452800751,0.3038655365853659,0.347530335187912
0.3488371968269348,0.3032402926829269,0.34752586483955383
0.34884652495384216,0.3024900000000001,0.3475322425365448
0.34884217381477356,0.301531292682927,0.34752777218818665
0.34883543848991394,0.3006559512195123,0.34751805663108826
